"target#aspect";"ratio";"RelatFreq";"OverallFreq";"lemmas";"postags";"FreqWords"
"el bullicio de la gente#unknown";"1";"1";"1";"el bullicio de la gente";"N N P D G";"el#1001 bullicio#4 de#1387 la#1114 gente#25"
"el regalo por ser cliente#unknown";"1";"1";"1";"el regalo por ser cliente";"N V G N V";"el#1001 regalo#1 por#252 ser#35 cliente#18"
"todo lo que se necesite.#unknown";"1";"1";"1";"todo lo que se necesite.";"O O O O O";"todo#193 lo#309 que#771 se#195 necesite.#1"
"el gran bahía principe ambar#Location";"1";"1";"1";"El Gran Bahía Principe Ambar";"R R R R R";"el#1001 gran#85 bahía#1 principe#4 ambar#1"
"diversos lugares emblemáticos de roma#Location";"1";"1";"1";"diversos lugares emblemáticos de Roma";"N V N P R";"diversos#2 lugares#12 emblemáticos#1 de#1387 roma#10"
"calienta liquidos de la habitacion#Facilities";"1";"1";"1";"calienta liquidos de la habitacion";"N N O O N";"calienta#1 liquidos#1 de#1387 la#1114 habitacion#32"
"la relación con el cliente#unknown";"1";"1";"1";"la relación con el cliente";"D G N N G";"la#1114 relación#18 con#413 el#1001 cliente#18"
"la piscina de la azotea#Swimming pool";"1";"1";"1";"la piscina de la azotea";"N N P D N";"la#1114 piscina#46 de#1387 la#1114 azotea#14"
"bandeja de infusiones y café#Facilities";"1";"1";"1";"bandeja de infusiones y café";"N P N G N";"bandeja#1 de#1387 infusiones#4 y#1185 café#6"
"el gazebo de la piscina#Swimming pool";"1";"1";"1";"el gazebo de la piscina";"N N P D N";"el#1001 gazebo#2 de#1387 la#1114 piscina#46"
"el mando de la cama#Facilities";"1";"1";"1";"el mando de la cama";"N O O O O";"el#1001 mando#3 de#1387 la#1114 cama#38"
"el parc de la ciudadela#Location";"1";"1";"1";"el parc de la Ciudadela";"N N O O R";"el#1001 parc#1 de#1387 la#1114 ciudadela#1"
"los restaurantes con comidas tipicas#Location";"1";"1";"1";"los restaurantes con comidas tipicas";"N V A G N";"los#274 restaurantes#32 con#413 comidas#9 tipicas#1"
"el espacio en la habitación#Rooms";"1";"1";"1";"El espacio en la habitación";"R N O O O";"el#1001 espacio#5 en#860 la#1114 habitación#119"
"la relacion calidad · precio#Value-for-money";"1";"1";"1";"La relacion calidad · precio";"R N O V G";"la#1114 relacion#12 calidad#74 ·#45 precio#79"
"lugar para descansar en familia#unknown";"1";"1";"1";"lugar para descansar en familia";"N N N P N";"lugar#42 para#378 descansar#15 en#860 familia#30"
"la chica de la recepción#Staff";"1";"1";"1";"la chica de la recepción";"O O O O O";"la#1114 chica#4 de#1387 la#1114 recepción#47"
"el hidromasaje de la azotea#Facilities";"1";"1";"1";"El hidromasaje de la azotea";"R O O O O";"el#1001 hidromasaje#1 de#1387 la#1114 azotea#14"
"pastillas de jabón de manos#Bathroom";"1";"1";"1";"pastillas de jabón de mano";"N P G P N";"pastillas#1 de#1387 jabón#1 de#1387 manos#1"
"su compromiso con el huesped#unknown";"1";"1";"1";"su compromiso con el huesped";"G P G N V";"su#66 compromiso#1 con#413 el#1001 huesped#3"
"el tamaño de las habitaciones#Rooms";"1";"1";"1";"el tamaño de las habitaciones";"N O P G N";"el#1001 tamaño#10 de#1387 las#355 habitaciones#142"
"las conexiones con el metro#Transportation";"1";"1";"1";"las conexiones con el metro";"V N A V N";"las#355 conexiones#1 con#413 el#1001 metro#55"
"los principales monumentos de pisa#Location";"1";"1";"1";"los principales monumentos de Pisa";"N N O O R";"los#274 principales#5 monumentos#1 de#1387 pisa#5"
"la plaza de la república#Location";"1";"1";"1";"la plaza de la república";"O O O O O";"la#1114 plaza#29 de#1387 la#1114 república#1"
"la atención de su personal#Staff";"1";"1";"1";"la atención de su personal";"O O O O G";"la#1114 atención#27 de#1387 su#66 personal#135"
"las principales visitas en madrid#unknown";"1";"1";"1";"las principales visitas en Madrid";"G N N P R";"las#355 principales#5 visitas#2 en#860 madrid#100"
"la distancia a la playa#Location";"1";"1";"1";"La distancia a la playa";"R N D D N";"la#1114 distancia#4 a#550 la#1114 playa#79"
"las famosas reservas en restaurante#Facilities";"1";"1";"1";"las famosas reservas en restaurante";"G N N P V";"las#355 famosas#1 reservas#2 en#860 restaurante#22"
"todo lo que se necesita#Facilities";"1";"1";"1";"todo lo que se necesita";"N G N N N";"todo#193 lo#309 que#771 se#195 necesita#10"
"la estacion central de florencia#Location";"1";"1";"1";"la estacion central de florencia";"D N G P N";"la#1114 estacion#8 central#3 de#1387 florencia#5"
"sarlat y del valle dordoña#Location";"1";"1";"1";"sarlat y del Valle Dordoña";"O G N R R";"sarlat#1 y#1185 del#362 valle#2 dordoña#1"
"la colocación de la televisón#Facilities";"1";"1";"1";"la colocación de la televisón";"O O O O O";"la#1114 colocación#1 de#1387 la#1114 televisón#1"
"inversión en formación en idiomas#unknown";"1";"1";"1";"inversión en formación en idiomas";"O O O O O";"inversión#1 en#860 formación#1 en#860 idiomas#2"
"unas vistas a la playa#Interior/exterior";"1";"1";"1";"unas vista a la playa";"G N O O O";"unas#34 vistas#39 a#550 la#1114 playa#79"
"el servicio de los masajistas#Facilities";"1";"1";"1";"El servicio de los masajistas";"R O O O O";"el#1001 servicio#85 de#1387 los#274 masajistas#1"
"la vista a gran via#Interior/exterior";"1";"1";"1";"la vista a gran via";"N N D N P";"la#1114 vista#8 a#550 gran#85 via#24"
"el tráfico de la ciudad#Location";"1";"1";"1";"el tráfico de la ciudad";"O O O O N";"el#1001 tráfico#1 de#1387 la#1114 ciudad#64"
"el trato con el personal#Staff";"1";"1";"1";"El trato con el personal";"R P A V G";"el#1001 trato#60 con#413 el#1001 personal#135"
"las vistas desde la azotea#Interior/exterior";"0";"2";"3";"Las vistas desde la azotea";"R O O O O";"las#355 vistas#39 desde#50 la#1114 azotea#14"
"la limpieza de la habitación#Cleanliness";"0";"2";"3";"la limpieza de la habitación";"R O O O O";"la#1114 limpieza#41 de#1387 la#1114 habitación#119"
"un pequeño equipo de música#Facilities";"0";"1";"2";"un pequeño equipo de música";"G N O O O";"un#503 pequeño#30 equipo#9 de#1387 música#7"
"al senator gran via 21#unknown";"0";"1";"2";"al Senator Gran Via 21";"G R R R O";"al#171 senator#24 gran#85 via#24 21#5"
"la estancia en este hotel#unknown";"0";"1";"3";"la estancia en este hotel";"D N P N N";"la#1114 estancia#63 en#860 este#134 hotel#647"
"vistas a la gran via#Interior/exterior";"0";"1";"2";"vistas a la gran via";"V D N N P";"vistas#39 a#550 la#1114 gran#85 via#24"
"hotel para ir en familia#unknown";"0";"1";"3";"hotel para ir en familia";"N N N P N";"hotel#647 para#378 ir#51 en#860 familia#30"
"dos jarras con zumos fresquitos#Facilities";"0";"1";"2";"dos jarras con zumos fresquitos";"N N A N N";"dos#45 jarras#2 con#413 zumos#5 fresquitos#3"
"la situación de este hotel#Location";"0";"1";"2";"la situación de este hotel";"N N P N N";"la#1114 situación#24 de#1387 este#134 hotel#647"
"el trato de los trabajadores#Staff";"0";"1";"2";"El trato de los trabajadores";"R P V N N";"el#1001 trato#60 de#1387 los#274 trabajadores#5"
"el tamaño de la habitación#Rooms";"0";"1";"2";"El tamaño de la habitación";"R O O O O";"el#1001 tamaño#10 de#1387 la#1114 habitación#119"
"las vistas desde la azotea#unknown";"0";"1";"3";"Las vistas desde la azotea";"R O O O O";"las#355 vistas#39 desde#50 la#1114 azotea#14"
"una entrada gratuita al spa#unknown";"0";"1";"2";"una entrada gratuita al spa";"G N N G N";"una#277 entrada#13 gratuita#9 al#171 spa#67"
"todo el centro de madrid#Location";"0";"1";"2";"todo el centro de Madrid";"O O O O R";"todo#193 el#1001 centro#95 de#1387 madrid#100"
"el senator barcelona spa hotel#unknown";"0";"1";"3";"el senator barcelona spa hotel";"N N N N N";"el#1001 senator#24 barcelona#32 spa#67 hotel#647"
"los rincones más pintorescos de madrid#Location";"1";"2";"2";"los rincones más pintorescos de Madrid";"N V N N P R";"los#274 rincones#2 más#55 pintorescos#2 de#1387 madrid#100"
"lo que hay en el milibar#Facilities";"1";"2";"2";"Lo que hay en el milibar";"R N N P N N";"lo#309 que#771 hay#101 en#860 el#1001 milibar#2"
"variedad de restaurantes en la zona#unknown";"1";"1";"1";"variedad de restaurantes en la zona";"O O O O O O";"variedad#31 de#1387 restaurantes#32 en#860 la#1114 zona#73"
"una recepción más amplia y luminosa#Interior/exterior";"1";"1";"1";"una recepción más amplia y luminosa";"G N N V G N";"una#277 recepción#47 más#55 amplia#17 y#1185 luminosa#2"
"la selección del tipo de habitación#Rooms";"1";"1";"1";"la selección del tipo de habitación";"D G O O O O";"la#1114 selección#1 del#362 tipo#20 de#1387 habitación#119"
"vistas a la playa y peñíscola#Location";"1";"1";"1";"vistas a la playa y Peñíscola";"V D N N G R";"vistas#39 a#550 la#1114 playa#79 y#1185 peñíscola#5"
"una sesión de spa por persona#Facilities";"1";"1";"1";"una sesión de Spa por persona";"O O O R N N";"una#277 sesión#1 de#1387 spa#67 por#252 persona#6"
"la espera para entrar a cenar#Restaurant";"1";"1";"1";"La espera para entrar a cenar";"R O O O D N";"la#1114 espera#1 para#378 entrar#8 a#550 cenar#4"
"al estadio de futbol del barca#Location";"1";"1";"1";"al estadio de futbol del barca";"G N P G N N";"al#171 estadio#1 de#1387 futbol#5 del#362 barca#1"
"todos los lugares que queríamos visitar#Location";"1";"1";"1";"todos los lugares que queríamos visitar";"N O O O O O";"todos#66 los#274 lugares#12 que#771 queríamos#5 visitar#30"
"un pasillo alrededor de la piscina#Swimming pool";"1";"1";"1";"un pasillo alrededor de la piscina";"G N A O O O";"un#503 pasillo#2 alrededor#6 de#1387 la#1114 piscina#46"
"mis expectativas de comodidad y tranquilida#unknown";"1";"1";"1";"mis expectativas de comodidad y tranquilida";"O O O O G N";"mis#9 expectativas#4 de#1387 comodidad#8 y#1185 tranquilida#1"
"wifi con acceso abierto a internet#Internet";"1";"1";"1";"wifi con acceso abierto a internet";"N A A P D N";"wifi#24 con#413 acceso#21 abierto#1 a#550 internet#11"
"botella de champagne a la llegada#unknown";"1";"1";"1";"botella de champagne a la llegada";"O O O O O O";"botella#6 de#1387 champagne#1 a#550 la#1114 llegada#6"
"el aire fresco de la playa#Location";"1";"1";"1";"el aire fresco de la playa";"N N G O O O";"el#1001 aire#22 fresco#1 de#1387 la#1114 playa#79"
"su arteria principal ( gran via#Location";"1";"1";"1";"su arteria principal ( Gran Via";"G N N O R R";"su#66 arteria#1 principal#3 (#117 gran#85 via#24"
"el minibar con agua y pepsicolas#Facilities";"1";"1";"1";"El minibar con agua y pepsicolas";"R N O O G N";"el#1001 minibar#29 con#413 agua#27 y#1185 pepsicolas#1"
"toda la zona turística de madrid#Location";"1";"1";"1";"toda la zona turística de Madrid";"N D R N P R";"toda#14 la#1114 zona#73 turística#2 de#1387 madrid#100"
"si dan hacia la parte interior#unknown";"1";"1";"1";"si dan hacia la parte interior";"N G N D G G";"si#116 dan#7 hacia#5 la#1114 parte#21 interior#10"
"las estaciones de bus y metro#Location";"1";"1";"1";"las estaciones de Bus y metro";"N N P R G N";"las#355 estaciones#3 de#1387 bus#5 y#1185 metro#55"
"la parada de metro más cercana#Location";"1";"1";"1";"la parada de metro más cercana";"D O O O O O";"la#1114 parada#30 de#1387 metro#55 más#55 cercana#5"
"la camarera de por las noches#Staff";"1";"1";"1";"la camarera de por las noches";"O O O O O N";"la#1114 camarera#2 de#1387 por#252 las#355 noches#14"
"la "" categoria "" del camping#unknown";"1";"1";"1";"La "" categoria "" del camp";"R N N O O V";"la#1114 ""#38 categoria#3 ""#38 del#362 camping#14"
"la parada del autobús nº 80#Transportation";"1";"1";"1";"la parada del autobús Nº 80";"O O O N R O";"la#1114 parada#30 del#362 autobús#7 nº#1 80#1"
"mi estancia en el hotel praga#unknown";"1";"1";"1";"Mi estancia en el hotel Praga";"R N P N N R";"mi#64 estancia#63 en#860 el#1001 hotel#647 praga#1"
"de posibilidades para pasar el tiempo#Facilities";"1";"1";"1";"de posibilidades para pasar el tiempo";"V N G N N A";"de#1387 posibilidades#3 para#378 pasar#30 el#1001 tiempo#21"
"el centro comercial diagonal del mar#Location";"1";"1";"1";"el centro comercial Diagonal del Mar";"O O G R N R";"el#1001 centro#95 comercial#6 diagonal#1 del#362 mar#9"
"personas que estaban en la recepción#Staff";"1";"1";"1";"personas que estaban en la recepción";"V G N P D N";"personas#17 que#771 estaban#8 en#860 la#1114 recepción#47"
"teatro donde hacen el rey león#Location";"1";"1";"1";"teatro donde hacen el rey león";"N A G N N N";"teatro#7 donde#38 hacen#16 el#1001 rey#12 león#9"
"un departamento con vista al lago#Rooms";"1";"1";"1";"un departamento con vista al Lago";"G P G N G R";"un#503 departamento#1 con#413 vista#8 al#171 lago#1"
"las máscaras para tapar los ojos#unknown";"1";"1";"1";"las máscaras para tapar los ojos";"V N N G N N";"las#355 máscaras#1 para#378 tapar#1 los#274 ojos#1"
"el tren que viene del aeropuerto#Transportation";"1";"1";"1";"el tren que viene del aeropuerto";"N N G N O O";"el#1001 tren#8 que#771 viene#3 del#362 aeropuerto#12"
"la actitud del personal del hotel#Staff";"1";"1";"1";"la actitud del personal del hotel";"O O O G N N";"la#1114 actitud#1 del#362 personal#135 del#362 hotel#647"
"indicacion concreta ni acompanamiento de personal#Reservation/check-in/check-out";"1";"1";"1";"indicacion concreta ni acompanamiento de personal";"A G N P P G";"indicacion#1 concreta#2 ni#41 acompanamiento#1 de#1387 personal#135"
"lo que se les ha pedido#unknown";"1";"1";"1";"lo que se les ha pedido";"G G N V N N";"lo#309 que#771 se#195 les#11 ha#45 pedido#2"
"cualquier punto monumental de la ciudad#Location";"1";"1";"1";"cualquier punto monumental de la ciudad";"N P G O O N";"cualquier#13 punto#9 monumental#1 de#1387 la#1114 ciudad#64"
"la atención de todo el staff#Staff";"1";"1";"1";"la atención de todo el staff";"N P O O O N";"la#1114 atención#27 de#1387 todo#193 el#1001 staff#1"
"una silla de plástico como butaca#Rooms";"1";"1";"1";"una silla de plástico como butaca";"O O O O O O";"una#277 silla#1 de#1387 plástico#2 como#114 butaca#1"
"fines de semana agosto y septiembre#unknown";"1";"1";"1";"fines de semana agosto y septiembre";"R O O O G N";"fines#2 de#1387 semana#42 agosto#8 y#1185 septiembre#4"
"todo lo que se pueda necesitar#unknown";"1";"1";"1";"todo lo que se pueda necesitar";"P G N Q N G";"todo#193 lo#309 que#771 se#195 pueda#4 necesitar#4"
"subir y bajar de las habitaciones#Rooms";"1";"1";"1";"subir y bajar de las habitaciones";"N A G P G N";"subir#9 y#1185 bajar#3 de#1387 las#355 habitaciones#142"
"recinto ferial en world trade center#Location";"1";"1";"1";"recinto ferial en World Trade Center";"N N P R R R";"recinto#2 ferial#1 en#860 world#1 trade#1 center#1"
"las salidas al valle del chianti#Location";"1";"1";"1";"las salidas al valle del Chianti";"N N G N O R";"las#355 salidas#1 al#171 valle#2 del#362 chianti#1"
"el sistema de transporte en bcn#Transportation";"1";"1";"1";"el sistema de transporte en BCN";"N O O O O O";"el#1001 sistema#2 de#1387 transporte#11 en#860 bcn#1"
"los lugares más turisticos de madrid#Location";"1";"1";"1";"los lugares más turisticos de Madrid";"O O O O O R";"los#274 lugares#12 más#55 turisticos#2 de#1387 madrid#100"
"no oir ni un solo ruido#Noisiness";"1";"1";"1";"no oir ni un solo ruido";"D N N G N N";"no#332 oir#2 ni#41 un#503 solo#33 ruido#16"
"una habitación en un piso bajo#Interior/exterior";"1";"1";"1";"una habitación en un piso bajo";"G N P G N N";"una#277 habitación#119 en#860 un#503 piso#4 bajo#3"
"la atención de todo el personal#Staff";"1";"1";"1";"La atención de todo el personal";"R O O O O G";"la#1114 atención#27 de#1387 todo#193 el#1001 personal#135"
"ningún ruido de la gran vía#Noisiness";"1";"1";"1";"ningún ruido de la gran vía";"G O O O O O";"ningún#11 ruido#16 de#1387 la#1114 gran#85 vía#21"
"todo lo que uno pueda necesitar#unknown";"1";"1";"1";"todo lo que uno pueda necesitar";"N N N G N G";"todo#193 lo#309 que#771 uno#22 pueda#4 necesitar#4"
"la estación de arc de triomf#Location";"1";"1";"1";"la estación de Arc de Triomf";"D N P R P R";"la#1114 estación#21 de#1387 arc#1 de#1387 triomf#1"
"los menus del bar · restaurante#Restaurant";"1";"1";"1";"Los menus del bar · restaurante";"R O O N N V";"los#274 menus#1 del#362 bar#21 ·#45 restaurante#22"
"punto de partida para visitar barcelona#Location";"0";"1";"2";"punto de partida para visitar Barcelona";"O O O O O R";"punto#9 de#1387 partida#4 para#378 visitar#30 barcelona#32"
"un cuarto con todos los servicios#Facilities";"0";"1";"2";"un cuarto con todos los servicios";"G N A N N N";"un#503 cuarto#8 con#413 todos#66 los#274 servicios#23"
"el trato del personal del hotel#Staff";"0";"1";"3";"el trato del personal del hotel";"N N D G N N";"el#1001 trato#60 del#362 personal#135 del#362 hotel#647"
"excesivo ruido dentro de la habitación#Noisiness";"0";"1";"2";"excesivo ruido dentro de la habitación";"P O O O O N";"excesivo#3 ruido#16 dentro#8 de#1387 la#1114 habitación#119"
"la estancia en el hotel las arenas#unknown";"1";"2";"2";"La estancia en el hotel Las Arenas";"R N P N N R R";"la#1114 estancia#63 en#860 el#1001 hotel#647 las#355 arenas#3"
"la distancia del hotel a la playa#Location";"1";"1";"1";"La distancia del hotel a la playa";"R N N N D N N";"la#1114 distancia#4 del#362 hotel#647 a#550 la#1114 playa#79"
"los principales teatros de la gran vía#Location";"1";"1";"1";"los principales teatros de la Gran Vía";"N N N P D R R";"los#274 principales#5 teatros#10 de#1387 la#1114 gran#85 vía#21"
"el mundo del relax y el bienestar#unknown";"1";"1";"1";"el mundo del relax y el bienestar";"O O O O G N G";"el#1001 mundo#11 del#362 relax#18 y#1185 el#1001 bienestar#2"
"su terraza al lado de la piscina#Swimming pool";"1";"1";"1";"su terraza al lado de la piscina";"G N G O O O N";"su#66 terraza#19 al#171 lado#29 de#1387 la#1114 piscina#46"
"a todos los lugares centricos de madrid#Location";"1";"1";"1";"a todos los lugares centricos de Madrid";"D N O O O O R";"a#550 todos#66 los#274 lugares#12 centricos#2 de#1387 madrid#100"
"un par de jacuzzi en la azotea#Facilities";"1";"1";"1";"un par de jacuzzi en la azotea";"G G P G P D N";"un#503 par#8 de#1387 jacuzzi#8 en#860 la#1114 azotea#14"
"posibiidad de ningún servicio en la habitación#Facilities";"1";"1";"1";"posibiidad de ningún servicio en la habitación";"A P G N P D N";"posibiidad#1 de#1387 ningún#11 servicio#85 en#860 la#1114 habitación#119"
"acogimiento por parte de todos los empleados#Staff";"1";"1";"1";"acogimiento por parte de todos los empleados";"P G N P N N N";"acogimiento#1 por#252 parte#21 de#1387 todos#66 los#274 empleados#5"
"el precio en relacion con la calidad#Value-for-money";"1";"1";"1";"El precio en relacion con la calidad";"R N O O O O O";"el#1001 precio#79 en#860 relacion#12 con#413 la#1114 calidad#74"
"acceso al transporte público de la ciudad#Transportation";"1";"1";"1";"acceso al transporte público de la ciudad";"V G N O O O O";"acceso#21 al#171 transporte#11 público#7 de#1387 la#1114 ciudad#64"
"los productos del bar de la habitación#unknown";"1";"1";"1";"los productos del bar de la habitación";"N N V N P D N";"los#274 productos#6 del#362 bar#21 de#1387 la#1114 habitación#119"
"los cuartos de baño de las habitaciones#Bathroom";"1";"1";"1";"los cuartos de baño de las habitaciones";"N N P G P G N";"los#274 cuartos#3 de#1387 baño#47 de#1387 las#355 habitaciones#142"
"la estación de trenes santa maria novella#Location";"1";"1";"1";"la estación de trenes Santa Maria Novella";"O O O N R R R";"la#1114 estación#21 de#1387 trenes#5 santa#3 maria#2 novella#1"
"vistas de la costa y el mar#unknown";"1";"1";"1";"vista de la costa y el mar";"N O O O G N O";"vistas#39 de#1387 la#1114 costa#3 y#1185 el#1001 mar#9"
"el detalle de una botella de cava#Facilities";"1";"1";"1";"el detalle de una botella de cava";"O O O O O O O";"el#1001 detalle#13 de#1387 una#277 botella#6 de#1387 cava#6"
"máquina para hacer el check · in#Reservation/check-in/check-out";"1";"1";"1";"máquina para hacer el check · in";"N N N N N N P";"máquina#3 para#378 hacer#21 el#1001 check#9 ·#45 in#5"
"ir en coche para ver la ciudad#unknown";"0";"1";"2";"ir en coche para ver la ciudad";"Q O O O O O O";"ir#51 en#860 coche#19 para#378 ver#42 la#1114 ciudad#64"
"el trato de los trabajadores del hotel#Staff";"0";"1";"2";"El trato de los trabajadores del hotel";"R P V N N G N";"el#1001 trato#60 de#1387 los#274 trabajadores#5 del#362 hotel#647"
"todas las comodidades para quienes viajan con niños#Facilities";"1";"2";"2";"todas las comodidades para quienes viajan con niños";"O O O O O O O O";"todas#28 las#355 comodidades#15 para#378 quienes#3 viajan#2 con#413 niños#25"
"la ciudad de las artes y las ciencias#Location";"1";"2";"2";"la ciudad de las artes y las Ciencias";"O O O O N A V N";"la#1114 ciudad#64 de#1387 las#355 artes#3 y#1185 las#355 ciencias#3"
"el tranvía que pasa por enfrente del hotel#Transportation";"1";"1";"1";"el tranvía que pasa por enfrente del hotel";"N N V N G G G N";"el#1001 tranvía#4 que#771 pasa#5 por#252 enfrente#7 del#362 hotel#647"
"ubicación para visitar los lugares de interés turístico#Location";"1";"1";"1";"ubicación para visitar los lugares de interés turístico";"N N N N V P N N";"ubicación#51 para#378 visitar#30 los#274 lugares#12 de#1387 interés#1 turístico#3"
"el aire de los aparatos de aire acondicionado#Facilities";"1";"1";"1";"el aire de los aparatos de aire acondicionado";"O O O O O O O O";"el#1001 aire#22 de#1387 los#274 aparatos#1 de#1387 aire#22 acondicionado#17"
"las atenciones por parte del equipo de animacion#Staff";"1";"1";"1";"las atenciones por parte del equipo de animacion";"G N G N O O O O";"las#355 atenciones#6 por#252 parte#21 del#362 equipo#9 de#1387 animacion#4"
"la parada de urgell del autobus del aeropuerto#Location";"1";"1";"1";"la parada de Urgell del autobus del aeropuerto";"O O O R O N O O";"la#1114 parada#30 de#1387 urgell#1 del#362 autobus#6 del#362 aeropuerto#12"
"tapear por los numerosos bares de la zona#Location";"1";"1";"1";"tapear por los numerosos bares de la zona";"V N N N N P D N";"tapear#2 por#252 los#274 numerosos#2 bares#17 de#1387 la#1114 zona#73"
"a un centro comercial con cines y restaurantes#Location";"1";"1";"1";"a un centro comercial con cines y restaurantes";"D G N G N N G N";"a#550 un#503 centro#95 comercial#6 con#413 cines#6 y#1185 restaurantes#32"
"nuestra estancia en el hotel las arenas balneario#unknown";"1";"1";"1";"Nuestra estancia en el hotel Las Arenas Balneario";"R N O O O R R R";"nuestra#25 estancia#63 en#860 el#1001 hotel#647 las#355 arenas#3 balneario#2"
"para ver el musical "" el rey león#unknown";"1";"1";"1";"para ver el musical "" El Rey León";"N A G G N R R R";"para#378 ver#42 el#1001 musical#4 ""#38 el#1001 rey#12 león#9"
"todo lo que hay que ver en madrid#Location";"1";"1";"1";"todo lo que hay que ver en Madrid";"O O O O O A P R";"todo#193 lo#309 que#771 hay#101 que#771 ver#42 en#860 madrid#100"
"en el centor de la gran vía madrileña#Location";"0";"1";"2";"en el centor de la Gran Vía Madrileña";"O O O O O R R R";"en#860 el#1001 centor#2 de#1387 la#1114 gran#85 vía#21 madrileña#4"
"el tamaño de la habitación y el baño#Bathroom";"0";"1";"2";"El tamaño de la habitación y el baño";"R O O O O G N N";"el#1001 tamaño#10 de#1387 la#1114 habitación#119 y#1185 el#1001 baño#47"
"el detalle de tener en recepcion agua y zumos#unknown";"1";"1";"1";"el detalle de tener en recepcion agua y zumos";"N N P N P N N G N";"el#1001 detalle#13 de#1387 tener#22 en#860 recepcion#7 agua#27 y#1185 zumos#5"
"con personal que organicen el uso de las reposeras#Staff";"1";"1";"1";"con personal que organicen el uso de las reposeras";"G G N N N P O O O";"con#413 personal#135 que#771 organicen#1 el#1001 uso#6 de#1387 las#355 reposeras#3"
"la ciudad de las artes y de las ciencias#Location";"1";"1";"1";"la ciudad de las artes y de las ciencias";"O O O O N G P G N";"la#1114 ciudad#64 de#1387 las#355 artes#3 y#1185 de#1387 las#355 ciencias#3"
"los hombres y mujeres que trabajan en ese hotel#Staff";"1";"1";"1";"los hombres y mujeres que trabajan en ese hotel";"N N G N V N P G N";"los#274 hombres#2 y#1185 mujeres#2 que#771 trabajan#1 en#860 ese#11 hotel#647"
"posibilidad de preparate café o te en la habitación#Facilities";"1";"1";"1";"posibilidad de preparate café o te en la habitación";"N P G N A G O O O";"posibilidad#3 de#1387 preparate#1 café#6 o#60 te#70 en#860 la#1114 habitación#119"
"el servicio que hay para atender a los pequeños#Facilities";"1";"1";"1";"el servicio que hay para atender a los pequeños";"N N N N N P D N N";"el#1001 servicio#85 que#771 hay#101 para#378 atender#3 a#550 los#274 pequeños#2"
"se han querido subir mucho "" a la parra ""#unknown";"1";"1";"1";"se han querido subir mucho "" a la parra """;"N G N N G N D D N O";"se#195 han#13 querido#1 subir#9 mucho#66 ""#38 a#550 la#1114 parra#1 ""#38"
"la pasarela de cristal que tiene en su ultima planta#Facilities";"1";"1";"1";"la pasarela de cristal que tiene en su ultima planta";"D N P G G N P G G N";"la#1114 pasarela#1 de#1387 cristal#4 que#771 tiene#95 en#860 su#66 ultima#2 planta#5"
"un cuarto con todos los servicios que se pueden necesitar#unknown";"0";"1";"2";"un cuarto con todos los servicios que se pueden necesitar";"G N A N N N V N G N";"un#503 cuarto#8 con#413 todos#66 los#274 servicios#23 que#771 se#195 pueden#2 necesitar#4"
"la gran via una de las arterias principales de madrid#Location";"0";"1";"2";"la gran via una de las arterias principales de madrid";"O O P G P N P N P G";"la#1114 gran#85 via#24 una#277 de#1387 las#355 arterias#2 principales#5 de#1387 madrid#100"
"por dejar unas horas mas el coche en el garaje#Car parking";"0";"1";"2";"por dejar unas horas mas el coche en el garaje";"O O O O O O O O O N";"por#252 dejar#9 unas#34 horas#9 mas#57 el#1001 coche#19 en#860 el#1001 garaje#4"
"de un hervidor de agua con diferentes cafés e infusiones#Facilities";"0";"1";"2";"de un hervidor de agua con diferentes cafés e infusiones";"P G G P G G N N V N";"de#1387 un#503 hervidor#2 de#1387 agua#27 con#413 diferentes#7 cafés#3 e#18 infusiones#4"
"el lounge bar y el bar de la piscina chill out#Facilities";"1";"1";"1";"El Lounge bar y el bar de la piscina chill out";"R R N G N N O O O O A";"el#1001 lounge#3 bar#21 y#1185 el#1001 bar#21 de#1387 la#1114 piscina#46 chill#2 out#6"
"el cabecero de la cama y la puerta de la nevera#Beds";"1";"1";"1";"el cabecero de la cama y la puerta de la nevera";"N N O O O G D O O O O";"el#1001 cabecero#1 de#1387 la#1114 cama#38 y#1185 la#1114 puerta#25 de#1387 la#1114 nevera#4"
"un patio interior con cascada de agua y plantas muy agradable#Interior/exterior";"1";"1";"1";"un patio interior con cascada de agua y plantas muy agradable";"G N P G N P D G N G G";"un#503 patio#3 interior#10 con#413 cascada#1 de#1387 agua#27 y#1185 plantas#5 muy#623 agradable#34"
"la parada de metro de la línea 5 , gran vía#Transportation";"0";"1";"2";"la parada de Metro de la Línea 5 , Gran Vía";"N O O R P D R O O R R";"la#1114 parada#30 de#1387 metro#55 de#1387 la#1114 línea#8 5#29 ,#1822 gran#85 vía#21"
"la parada de metro de la línea 5 , gran vía#Location";"0";"1";"2";"la parada de Metro de la Línea 5 , Gran Vía";"N O O R P D R O O R R";"la#1114 parada#30 de#1387 metro#55 de#1387 la#1114 línea#8 5#29 ,#1822 gran#85 vía#21"
"la parada tirso de molina que conecta con la línea del aeropuerto#Location";"1";"1";"1";"la parada Tirso de Molina que conecta con la línea del aeropuerto";"D N R P R V G O O O O O";"la#1114 parada#30 tirso#1 de#1387 molina#1 que#771 conecta#2 con#413 la#1114 línea#8 del#362 aeropuerto#12"
