"exp#pol";"ratio";"RelatFreq";"OverallFreq";"lemmas";"postags";"FreqWords"
"mit horrofitnessraum#negative";"1";"1";"1";"mit Horrofitnessraum";"P O";"mit#370 horrofitnessraum#1"
"eine frechheit#negative";"1";"1";"1";"eine Frechheit";"D N";"eine#166 frechheit#1"
"unbeschreiblich lecker#strongpositive";"1";"1";"1";"unbeschreiblich lecker";"G G";"unbeschreiblich#2 lecker#11"
"sauber ist#positive";"1";"1";"1";"sauber sein";"G V";"sauber#88 ist#564"
"ruhigen seitenstraße#positive";"1";"1";"1";"ruhig Seitenstraße";"G N";"ruhigen#5 seitenstraße#1"
"annehmbar sauber#positive";"1";"1";"1";"annehmbar sauber";"G G";"annehmbar#1 sauber#88"
"liegt verkehrsgünstig#positive";"1";"1";"1";"liegen verkehrsgünstig";"V G";"liegt#45 verkehrsgünstig#1"
"relativ preiswerte#positive";"1";"1";"1";"relativ preiswert";"G G";"relativ#10 preiswerte#2"
"tollem flair.der#positive";"1";"1";"1";"toll die";"G D";"tollem#6 flair.der#1"
"komplett durchgelegen#strongnegative";"1";"1";"1";"komplett durchliegen";"G V";"komplett#5 durchgelegen#2"
"recht hoch#negative";"1";"1";"1";"recht hoch";"G G";"recht#26 hoch#4"
"eher vermeiden#negative";"1";"1";"1";"eher vermeiden";"A V";"eher#41 vermeiden#2"
"serh idyllisch#strongpositive";"1";"1";"1";"serh idyllisch";"O G";"serh#1 idyllisch#2"
"flach abfallend#positive";"1";"1";"1";"flach abfallend";"G G";"flach#1 abfallend#1"
"super hellhörig#strongnegative";"1";"1";"1";"Super hellhörig";"N G";"super#73 hellhörig#8"
"reine abzocke#strongnegative";"1";"1";"1";"rein Abzocke";"G O";"reine#1 abzocke#2"
"wirklich gutes#strongpositive";"1";"1";"1";"wirklich gut";"G G";"wirklich#52 gutes#40"
"reicht locker.das#positive";"1";"1";"1";"reichen die";"V D";"reicht#7 locker.das#1"
"verschiedene extra#positive";"1";"1";"1";"verschieden Extra";"G N";"verschiedene#5 extra#5"
"der gegensätze#negative";"1";"1";"1";"die Gegensatz";"D N";"der#589 gegensätze#1"
"ein mietwagen#positive";"1";"1";"1";"eine Mietwagen";"D N";"ein#331 mietwagen#2"
"schlechter musik#negative";"1";"1";"1";"schlecht Musik";"G N";"schlechter#3 musik#5"
"mäßiger qualität#negative";"1";"1";"1";"mäßig Qualität";"G N";"mäßiger#1 qualität#20"
"fürchterlich stinkendes#strongnegative";"1";"1";"1";"fürchterlich stinkend";"G G";"fürchterlich#1 stinkendes#1"
"geschmackvoll gestaltet#positive";"1";"1";"1";"geschmackvoll gestalten";"G V";"geschmackvoll#5 gestaltet#10"
"großer schimmelfleck#negative";"1";"1";"1";"groß Schimmelfleck";"G O";"großer#10 schimmelfleck#1"
"mit privatpool#positive";"1";"1";"1";"mit Privatpool";"P O";"mit#370 privatpool#1"
"kein entspannungsort#negative";"1";"1";"1";"keine Entspannungsort";"Q O";"kein#61 entspannungsort#1"
"sehr unkompetent#strongnegative";"1";"1";"1";"sehr unkompetent";"A O";"sehr#508 unkompetent#1"
"komplett bezogen#positive";"1";"1";"1";"komplett beziehen";"G V";"komplett#5 bezogen#2"
"ohne aufpreis#positive";"1";"1";"1";"ohne Aufpreis";"P N";"ohne#40 aufpreis#3"
"lange wartezeiten#negative";"1";"1";"1";"Lange Wartezeit";"R N";"lange#8 wartezeiten#1"
"wunderschönen blumen.die#positive";"1";"1";"1";"wunderschön die";"G D";"wunderschönen#7 blumen.die#1"
"allen empfehlen#positive";"1";"1";"1";"alle empfehlen";"Q V";"allen#19 empfehlen#44"
"mit klasse#positive";"1";"1";"1";"mit Klasse";"P N";"mit#370 klasse#8"
"kleine kuchenhäppchen#positive";"1";"1";"1";"klein Kuchenhäppchen";"G O";"kleine#14 kuchenhäppchen#1"
"praktisch ausgestattet#positive";"1";"1";"1";"praktisch ausstatten";"G V";"praktisch#4 ausgestattet#13"
"ist reichhaltig#positive";"1";"1";"1";"sein reichhaltig";"V G";"ist#564 reichhaltig#15"
"abends geschlossen#negative";"1";"1";"1";"abends schließen";"A V";"abends#11 geschlossen#5"
"sicherlich akzeptabel#positive";"1";"1";"1";"sicherlich akzeptabel";"A G";"sicherlich#7 akzeptabel#6"
"nicht anlasten#positive";"1";"1";"1";"nicht anlasten";"O V";"nicht#366 anlasten#2"
"alles erreicht#positive";"1";"1";"1";"alle erreichen";"Q V";"alles#87 erreicht#7"
"super nett#strongpositive";"1";"1";"1";"super nett";"G G";"super#73 nett#16"
"ohne auflagen#negative";"1";"1";"1";"ohne Auflage";"P N";"ohne#40 auflagen#1"
"sehr hässlich#strongnegative";"1";"1";"1";"sehr hässlich";"A G";"sehr#508 hässlich#2"
"kostenlose nutzung#positive";"1";"1";"1";"kostenlos Nutzung";"G N";"kostenlose#4 nutzung#1"
"taeglich wechselnde#positive";"1";"1";"1";"taeglich wechselnd";"O G";"taeglich#1 wechselnde#1"
"sehr verwinkelt#negative";"1";"1";"1";"sehr verwinkelt";"A G";"sehr#508 verwinkelt#3"
"schön gemacht#positive";"1";"1";"1";"schön machen";"G V";"schön#44 gemacht#19"
"schmuddeligen eindruck#negative";"1";"1";"1";"schmuddelig Eindruck";"G N";"schmuddeligen#1 eindruck#18"
"viel besser#negative";"1";"1";"1";"viel gut";"A G";"viel#38 besser#21"
"einwandfreien zustand#positive";"1";"1";"1";"einwandfrei Zustand";"G N";"einwandfreien#1 zustand#33"
"dreckiger teppich#negative";"1";"1";"1";"dreckig Teppich";"G N";"dreckiger#1 teppich#8"
"benutzen.romantik pur.überwiegend#positive";"1";"1";"1";"romantik überwiegend";"G G";"benutzen.romantik#1 pur.überwiegend#1"
"schön angelegte#positive";"1";"1";"1";"schön angelegt";"G G";"schön#44 angelegte#1"
"indiskutabel kleines#strongnegative";"1";"1";"1";"indiskutabel klein";"G G";"indiskutabel#1 kleines#18"
"einzige gute#strongpositive";"1";"1";"1";"einzig gut";"G G";"einzige#5 gute#33"
"ganz neu#positive";"1";"1";"1";"ganz neu";"A G";"ganz#31 neu#15"
"empfehlung für#positive";"1";"1";"1";"Empfehlung für";"N P";"empfehlung#3 für#290"
"ganz okay#positive";"1";"1";"1";"ganz Okay";"A R";"ganz#31 okay#4"
"verliefen unverkleidet#negative";"1";"1";"1";"verlaufen unverkleidet";"V O";"verliefen#1 unverkleidet#1"
"das keinerlei#negative";"1";"1";"1";"die keinerlei";"D Q";"das#752 keinerlei#3"
"überaus saubere#strongpositive";"1";"1";"1";"überaus sauber";"A G";"überaus#4 saubere#4"
"schönes ambiente#positive";"1";"1";"1";"schön Ambiente";"G N";"schönes#34 ambiente#9"
"einiges wettgemacht#positive";"1";"1";"1";"einige wettmachen";"Q V";"einiges#6 wettgemacht#1"
"gute ausgangsbasis#positive";"1";"1";"1";"gut Ausgangsbasis";"G N";"gute#33 ausgangsbasis#1"
"stand nichts#negative";"1";"1";"1";"stehen nichts";"V Q";"stand#8 nichts#36"
"restlos ausgebucht#negative";"1";"1";"1";"restlos ausbuchen";"G V";"restlos#2 ausgebucht#6"
"wie gewünscht#strongpositive";"1";"1";"1";"wie wünschen";"C V";"wie#72 gewünscht#2"
"stilvoll eingerichtete#positive";"1";"1";"1";"stilvoll eingerichtet";"G G";"stilvoll#1 eingerichtete#2"
"sehr tolle#strongpositive";"1";"1";"1";"sehr toll";"A G";"sehr#508 tolle#11"
"besonderes highlights#positive";"1";"1";"1";"besonder Highlight";"G N";"besonderes#3 highlights#1"
"ok sein#positive";"1";"1";"1";"ok sein";"O V";"ok#37 sein#38"
"halbwegs sauber#positive";"1";"1";"1";"halbwegs sauber";"A G";"halbwegs#2 sauber#88"
"sehr bedrängend#strongnegative";"1";"1";"1";"sehr bedrängend";"A G";"sehr#508 bedrängend#1"
"ziemlich unsauber#strongnegative";"1";"1";"1";"ziemlich unsauber";"A G";"ziemlich#11 unsauber#5"
"zu beschweren#negative";"1";"1";"1";"zu beschweren";"O V";"zu#273 beschweren#2"
"jeder menge#positive";"1";"1";"1";"jede Menge";"Q N";"jeder#14 menge#3"
"nicht nachvollziehbar#negative";"1";"1";"1";"nicht nachvollziehbar";"O G";"nicht#366 nachvollziehbar#1"
"mit glitzerdecke#positive";"1";"1";"1";"mit Glitzerdecke";"P O";"mit#370 glitzerdecke#1"
"sehr modernes#strongnegative";"1";"1";"1";"sehr modern";"A G";"sehr#508 modernes#6"
"sehr antiquiert#strongnegative";"1";"1";"1";"sehr antiquiert";"A G";"sehr#508 antiquiert#1"
"klassisches wiener#strongpositive";"1";"1";"1";"klassisch Wiener";"G G";"klassisches#1 wiener#8"
"regelmäßig gereinigt#positive";"1";"1";"1";"regelmäßig reinigen";"G V";"regelmäßig#3 gereinigt#15"
"sehr schmackhaft#strongpositive";"1";"1";"1";"sehr schmackhaft";"A G";"sehr#508 schmackhaft#2"
"absolut ok#positive";"1";"1";"1";"absolut ok";"G O";"absolut#20 ok#37"
"sehr beachtlich#strongnegative";"1";"1";"1";"sehr beachtlich";"A G";"sehr#508 beachtlich#1"
"absolut leeren#strongnegative";"1";"1";"1";"absolut leer";"G G";"absolut#20 leeren#1"
"bedingungslos empfehlenswert#positive";"1";"1";"1";"bedingungslos empfehlenswert";"G G";"bedingungslos#1 empfehlenswert#12"
"sehr lieblos#strongnegative";"1";"1";"1";"sehr lieblos";"A G";"sehr#508 lieblos#4"
"relativ neu#positive";"1";"1";"1";"relativ neu";"G G";"relativ#10 neu#15"
"außergewöhnlich gut#strongpositive";"1";"1";"1";"außergewöhnlich gut";"G G";"außergewöhnlich#1 gut#134"
"wieder ändert#positive";"1";"1";"1";"wieder ändern";"A V";"wieder#93 ändert#2"
"im empfangsbereich#positive";"1";"1";"1";"in Empfangsbereich";"P N";"im#289 empfangsbereich#2"
"eher schmucklos#negative";"1";"1";"1";"eher schmucklos";"A G";"eher#41 schmucklos#1"
"sehr grossen#strongnegative";"1";"1";"1";"sehr groß";"A G";"sehr#508 grossen#3"
"nett erschien#positive";"1";"1";"1";"nett erscheinen";"G V";"nett#16 erschien#2"
"zu schlecht#negative";"1";"1";"1";"zu schlecht";"O G";"zu#273 schlecht#24"
"schöne zeit#positive";"1";"1";"1";"schön Zeit";"G N";"schöne#19 zeit#25"
"mit komfort#positive";"1";"1";"1";"mit Komfort";"P N";"mit#370 komfort#8"
"am grenzwertigsten#strongnegative";"1";"1";"1";"an Grenzwertigsten";"P O";"am#124 grenzwertigsten#1"
"den wunderschönen#strongpositive";"1";"1";"1";"die wunderschön";"D G";"den#246 wunderschönen#7"
"tadellos tadellos#strongpositive";"1";"1";"1";"tadellos tadellos";"G G";"tadellos#2 tadellos#2"
"positiv überrascht#positive";"1";"1";"1";"positiv überraschen";"G V";"positiv#11 überrascht#6"
"bestenfalls vier#negative";"1";"1";"1";"bestenfalls vier";"A O";"bestenfalls#1 vier#6"
"sehr arrogant#strongnegative";"1";"1";"1";"sehr arrogant";"A G";"sehr#508 arrogant#1"
"keine spur#positive";"1";"1";"1";"keine Spur";"Q N";"keine#65 spur#1"
"hat kantinenniveau#negative";"1";"1";"1";"haben Kantinenniveau";"V O";"hat#105 kantinenniveau#1"
"mit schwächen#negative";"1";"1";"1";"mit Schwäche";"P N";"mit#370 schwächen#1"
"unbeschreiblich gut#strongpositive";"1";"1";"1";"unbeschreiblich gut";"G G";"unbeschreiblich#2 gut#134"
"optisch ansprechend#positive";"1";"1";"1";"optisch ansprechend";"G G";"optisch#3 ansprechend#7"
"viel potential#positive";"1";"1";"1";"viel potential";"A G";"viel#38 potential#1"
"funktionierte kaum#negative";"1";"1";"1";"funktionieren kaum";"V A";"funktionierte#5 kaum#14"
"sofort gehandelt#positive";"1";"1";"1";"sofort handeln";"A V";"sofort#17 gehandelt#1"
"jedoch bedenklich#negative";"1";"1";"1";"jedoch bedenklich";"A G";"jedoch#39 bedenklich#2"
"mit küche#positive";"1";"1";"1";"mit Küche";"P N";"mit#370 küche#10"
"bereich geschäftsreisen#positive";"1";"1";"1";"Bereich Geschäftsreise";"N N";"bereich#9 geschäftsreisen#2"
"sehr professionell#strongpositive";"1";"1";"1";"sehr professionell";"A G";"sehr#508 professionell#1"
"der älteren#negative";"1";"1";"1";"die alt";"D G";"der#589 älteren#3"
"gesunken waren#negative";"1";"1";"1";"sinken sein";"V V";"gesunken#1 waren#151"
"erstaunlich vielfältig#strongpositive";"1";"1";"1";"erstaunlich vielfältig";"G G";"erstaunlich#2 vielfältig#4"
"prompt behoben#strongpositive";"1";"1";"1";"prompt beheben";"G V";"prompt#3 behoben#4"
"den dreck#negative";"1";"1";"1";"die Dreck";"D N";"den#246 dreck#3"
"vorab angemeldete#positive";"1";"1";"1";"vorab angemeldet";"A G";"vorab#3 angemeldete#1"
"total verstaubt#strongnegative";"1";"1";"1";"total verstauben";"G V";"total#6 verstaubt#1"
"sogar merfach#negative";"1";"1";"1";"sogar merfach";"A O";"sogar#5 merfach#1"
"viel komfort#strongpositive";"1";"1";"1";"viele Komfort";"Q N";"viel#38 komfort#8"
"auch raucherzimmer#positive";"1";"1";"1";"auch Raucherzimmer";"A N";"auch#244 raucherzimmer#4"
"manchmal kalt#negative";"1";"1";"1";"manchmal kalt";"A G";"manchmal#4 kalt#8"
"gute verkehranbindung#positive";"1";"1";"1";"gut Verkehranbindung";"G N";"gute#33 verkehranbindung#1"
"seitlichen meerblick#positive";"1";"1";"1";"seitlich Meerblick";"G N";"seitlichen#1 meerblick#13"
"sofort wohlgefühlt#positive";"1";"1";"1";"sofort wohlfühlen";"A V";"sofort#17 wohlgefühlt#3"
"äußerst aufmerksam#strongpositive";"1";"1";"1";"äußerst aufmerksam";"A G";"äußerst#6 aufmerksam#4"
"ganz toller#strongpositive";"1";"1";"1";"ganz toll";"A G";"ganz#31 toller#18"
"nicht entsprechend#negative";"1";"1";"1";"nicht entsprechend";"O G";"nicht#366 entsprechend#7"
"konnte punkten#positive";"1";"1";"1";"können punkten";"V V";"konnte#22 punkten#2"
"picobello sauber#strongpositive";"1";"1";"1";"picobello sauber";"O G";"picobello#1 sauber#88"
"zu schmal#negative";"1";"1";"1";"zu schmal";"O G";"zu#273 schmal#2"
"super abwechslungsreiche#strongpositive";"1";"1";"1";"super abwechslungsreich";"G G";"super#73 abwechslungsreiche#1"
"der spitzenklasse#strongpositive";"1";"1";"1";"die Spitzenklasse";"D N";"der#589 spitzenklasse#1"
"ebenfalls schimmel#negative";"1";"1";"1";"ebenfalls Schimmel";"A N";"ebenfalls#15 schimmel#7"
"viel günstiger#negative";"1";"1";"1";"viel günstig";"A G";"viel#38 günstiger#2"
"gesicherter parkplatz#positive";"1";"1";"1";"gesichert Parkplatz";"G N";"gesicherter#1 parkplatz#13"
"sehr langsam#negative";"1";"1";"1";"sehr langsam";"A G";"sehr#508 langsam#1"
"recht langweilig#negative";"1";"1";"1";"recht langweilig";"G G";"recht#26 langweilig#1"
"schon modernisiert#positive";"1";"1";"1";"schon modernisieren";"A V";"schon#65 modernisiert#5"
"kulinarisches highlight#strongpositive";"1";"1";"1";"kulinarisch Highlight";"G N";"kulinarisches#1 highlight#1"
"schon eher#positive";"1";"1";"1";"schon eher";"A A";"schon#65 eher#41"
"energie sparen#positive";"1";"1";"1";"Energie sparen";"N V";"energie#1 sparen#3"
"lieblos zubereitet#negative";"1";"1";"1";"lieblos zubereiten";"G V";"lieblos#4 zubereitet#2"
"haben funktioniert#positive";"1";"1";"1";"haben funktionieren";"V V";"haben#107 funktioniert#2"
"total begeistert#strongpositive";"1";"1";"1";"total begeistert";"G G";"total#6 begeistert#6"
"sehr befremdet#strongnegative";"1";"1";"1";"sehr befremden";"A V";"sehr#508 befremdet#1"
"alle nationen#positive";"1";"1";"1";"alle Nation";"Q N";"alle#44 nationen#2"
"war lecker#positive";"1";"1";"1";"sein lecker";"V G";"war#339 lecker#11"
"verstaubte einlegeböden#negative";"1";"1";"1";"verstaubt Einlegeboden";"G N";"verstaubte#1 einlegeböden#1"
"ein fehler#negative";"1";"1";"1";"eine Fehler";"D N";"ein#331 fehler#3"
"zwar sättigend#positive";"1";"1";"1";"zwar sättigend";"A G";"zwar#29 sättigend#1"
"und bars#positive";"1";"1";"1";"und Bar";"C N";"und#1053 bars#4"
"sehr bemühtes#strongpositive";"1";"1";"1";"sehr bemüht";"A G";"sehr#508 bemühtes#1"
"toller atmosphäre#strongpositive";"1";"1";"1";"toll Atmosphäre";"G N";"toller#18 atmosphäre#7"
"viele sportmöglichkeiten#positive";"1";"1";"1";"viele Sportmöglichkeit";"Q N";"viele#46 sportmöglichkeiten#1"
"frisch gemachte#positive";"1";"1";"1";"frisch gemacht";"G G";"frisch#9 gemachte#1"
"kein glück#negative";"1";"1";"1";"keine Glück";"Q N";"kein#61 glück#6"
"wenig schlager#positive";"1";"1";"1";"wenige Schlager";"Q N";"wenig#38 schlager#1"
"keine hektik#positive";"1";"1";"1";"keine Hektik";"Q N";"keine#65 hektik#1"
"eifach eingerichtet#negative";"1";"1";"1";"eifach eingerichtet";"O G";"eifach#1 eingerichtet#23"
"ohne safe#negative";"1";"1";"1";"ohne Safe";"P N";"ohne#40 safe#7"
"eine regenwalddusche#positive";"1";"1";"1";"eine Regenwalddusche";"D O";"eine#166 regenwalddusche#1"
"guter durchschnitt#positive";"1";"1";"1";"gut Durchschnitt";"G N";"guter#18 durchschnitt#3"
"sehr praktisch#strongpositive";"1";"1";"1";"sehr praktisch";"A G";"sehr#508 praktisch#4"
"besonders erwähneswert#strongpositive";"1";"1";"1";"besonders erwähneswert";"A O";"besonders#22 erwähneswert#1"
"wahllos gespeichert#negative";"1";"1";"1";"wahllos speichern";"G V";"wahllos#1 gespeichert#1"
"sehr sauber#strongpositive";"0";"20";"29";"sehr sauber";"A G";"sehr#508 sauber#88"
"sehr gut#strongpositive";"0";"15";"51";"sehr gut";"A G";"sehr#508 gut#134"
"sehr freundlich#strongpositive";"0";"14";"20";"sehr freundlich";"A G";"sehr#508 freundlich#45"
"sehr schönes#strongpositive";"0";"13";"17";"sehr schön";"A G";"sehr#508 schönes#34"
"sehr klein#strongnegative";"0";"10";"13";"sehr klein";"A G";"sehr#508 klein#47"
"sehr schön#strongpositive";"0";"9";"17";"sehr schön";"A G";"sehr#508 schön#44"
"nie wieder#strongnegative";"0";"8";"17";"nie wieder";"A A";"nie#29 wieder#93"
"sehr gutes#strongpositive";"0";"7";"8";"sehr gut";"A G";"sehr#508 gutes#40"
"sehr reichhaltig#strongpositive";"0";"7";"8";"sehr reichhaltig";"A G";"sehr#508 reichhaltig#15"
"in ordnung#positive";"0";"6";"20";"in Ordnung";"P N";"in#523 ordnung#20"
"sehr ruhig#strongpositive";"0";"6";"10";"sehr ruhig";"A G";"sehr#508 ruhig#22"
"sehr zufrieden#strongpositive";"0";"5";"7";"sehr zufrieden";"A G";"sehr#508 zufrieden#14"
"sehr gepflegt#strongpositive";"0";"5";"8";"sehr gepflegt";"A G";"sehr#508 gepflegt#18"
"sehr groß#strongpositive";"0";"4";"11";"sehr groß";"A G";"sehr#508 groß#35"
"zu empfehlen#positive";"0";"4";"26";"zu empfehlen";"O V";"zu#273 empfehlen#44"
"guten zustand#positive";"0";"4";"11";"gut Zustand";"G N";"guten#22 zustand#33"
"ein traum#strongpositive";"0";"4";"6";"eine Traum";"D N";"ein#331 traum#7"
"sehr laut#strongnegative";"0";"3";"4";"sehr laut";"A G";"sehr#508 laut#13"
"sehr angenehm#strongpositive";"0";"3";"6";"sehr angenehm";"A G";"sehr#508 angenehm#14"
"ein schönes#positive";"0";"3";"5";"eine schön";"D G";"ein#331 schönes#34"
"nett eingerichtet#positive";"0";"3";"4";"nett einrichten";"G V";"nett#16 eingerichtet#23"
"immer wieder#strongpositive";"0";"3";"14";"immer wieder";"A A";"immer#49 wieder#93"
"es gibt#positive";"0";"3";"35";"es geben";"Q V";"es#346 gibt#80"
"wieder buchen#positive";"0";"3";"6";"wieder buchen";"A V";"wieder#93 buchen#28"
"täglich gereinigt#positive";"0";"3";"5";"täglich reinigen";"G V";"täglich#12 gereinigt#15"
"sehr unfreundlich#strongnegative";"0";"3";"4";"sehr unfreundlich";"A G";"sehr#508 unfreundlich#8"
"zu klein#negative";"0";"3";"6";"zu klein";"O G";"zu#273 klein#47"
"erholung pur#strongpositive";"0";"3";"4";"Erholung pur";"N G";"erholung#5 pur#5"
"sehr gepflegte#strongpositive";"0";"3";"4";"sehr gepflegt";"A G";"sehr#508 gepflegte#7"
"sehr schöne#strongpositive";"0";"3";"5";"sehr schön";"A G";"sehr#508 schöne#19"
"sehr ordentlich#strongpositive";"0";"2";"3";"sehr ordentlich";"A G";"sehr#508 ordentlich#7"
"mehr nicht#negative";"0";"2";"3";"mehr nicht";"A O";"mehr#69 nicht#366"
"sehr hilfsbereit#strongpositive";"0";"2";"4";"sehr hilfsbereit";"A G";"sehr#508 hilfsbereit#16"
"gab es#positive";"0";"2";"23";"geben es";"V Q";"gab#43 es#346"
"modern eingerichtet#positive";"0";"2";"3";"modern einrichten";"G V";"modern#14 eingerichtet#23"
"mit dusche#positive";"0";"2";"3";"mit Dusche";"P N";"mit#370 dusche#23"
"zu wenig#strongnegative";"0";"2";"6";"zu wenige";"P Q";"zu#273 wenig#38"
"ist kostenlos#positive";"0";"2";"3";"sein kostenlos";"V G";"ist#564 kostenlos#14"
"sehr lecker#strongpositive";"0";"2";"3";"sehr lecker";"A G";"sehr#508 lecker#11"
"mit balkon#positive";"0";"2";"3";"mit Balkon";"P N";"mit#370 balkon#13"
"nicht sauber#negative";"0";"2";"4";"nicht sauber";"O G";"nicht#366 sauber#88"
"gerne wieder#positive";"0";"2";"9";"gerne wieder";"A A";"gerne#19 wieder#93"
"sehr nett#strongpositive";"0";"2";"5";"sehr nett";"A G";"sehr#508 nett#16"
"absolut ruhig#strongpositive";"0";"2";"3";"absolut ruhig";"G V";"absolut#20 ruhig#22"
"etwas klein#negative";"0";"2";"3";"etwas klein";"A G";"etwas#80 klein#47"
"wenig einladend#negative";"0";"2";"3";"wenig einladend";"A G";"wenig#38 einladend#6"
"völlig ausreichend#positive";"0";"2";"5";"völlig ausreichend";"G G";"völlig#12 ausreichend#28"
"gut gelegen#positive";"0";"2";"4";"gut liegen";"G V";"gut#134 gelegen#21"
"sehr gepflegt#positive";"0";"2";"8";"sehr gepflegt";"A G";"sehr#508 gepflegt#18"
"zu teuer#negative";"0";"2";"7";"zu teuer";"O G";"zu#273 teuer#13"
"auch gut#positive";"0";"2";"5";"auch gut";"A G";"auch#244 gut#134"
"jederzeit wieder#strongpositive";"0";"2";"4";"jederzeit wieder";"A A";"jederzeit#6 wieder#93"
